Time [s],Packet ID,MOSI,MISO
3.714875600000000,,0x15,0x04
3.717849600000000,,0x80,0x00
3.720823600000000,,0xFE,0x9A
3.757149000000000,,0xB0,0x0B
3.759485600000000,,0x00,0x07
3.762459800000000,,0x20,0x00
3.765433800000000,,0x8E,0x00
3.768408000000000,,0x0E,0x0F
3.771382000000000,,0x30,0x20
3.774355800000000,,0x15,0x04
3.777329800000000,,0x80,0x00
3.780303800000000,,0x86,0x9A
3.816389200000000,,0xB0,0x0B
3.818965400000000,,0x00,0x07
3.821939400000000,,0x20,0x00
3.824913400000000,,0x06,0x00
3.827887200000000,,0x0E,0x0F
3.830861200000000,,0x30,0x20
3.833835000000000,,0x15,0x04
3.836809000000000,,0x80,0x00
3.839783000000000,,0xFE,0x9A
3.875956200000000,,0xB0,0x0B
3.878443200000000,,0x00,0x07
3.881417000000000,,0x20,0x00
3.884390800000000,,0x8E,0x00
3.887364400000000,,0x0E,0x0F
3.890338000000000,,0x30,0x20
3.893311800000000,,0x16,0x04
3.896285600000000,,0x80,0x00
3.899259400000000,,0x87,0x9A
3.935766000000000,,0xB0,0x0B
3.937919400000000,,0x00,0x07
3.940893200000000,,0x20,0x00
3.943867000000000,,0x06,0x00
3.946840800000000,,0x0E,0x0F
3.949814600000000,,0x30,0x20
3.952788400000000,,0x16,0x04
3.955762200000000,,0x80,0x00
3.958736000000000,,0xFF,0x9A
3.995021000000000,,0xB0,0x0B
3.997397400000000,,0x00,0x07
4.000371400000000,,0x20,0x00
4.003345400000000,,0x8E,0x00
4.006319400000000,,0x0E,0x0F
4.009293400000000,,0x30,0x20
4.012267400000000,,0x16,0x04
4.015241400000000,,0x80,0x00
4.018215400000000,,0x87,0x9A
4.054281600000000,,0xB0,0x0B
4.056877200000000,,0x00,0x07
4.059851400000000,,0x20,0x00
4.062825400000000,,0x06,0x00
4.065799400000000,,0x0E,0x0F
4.068773400000000,,0x30,0x20
4.071747600000000,,0x16,0x04
4.074721600000000,,0x80,0x00
4.077695800000000,,0xFF,0x9A
4.114093800000000,,0xB0,0x0B
4.116357600000000,,0x00,0x07
4.119331800000000,,0x20,0x00
4.122305800000000,,0x8E,0x00
4.125279800000000,,0x0E,0x0F
4.128253800000000,,0x30,0x20
4.131228000000000,,0x16,0x04
4.134202000000000,,0x80,0x00
4.137176200000000,,0x87,0x9A
4.173255000000000,,0xB0,0x0B
4.175838200000000,,0x00,0x07
4.178812000000000,,0x20,0x00
4.181786000000000,,0x06,0x00
4.184759800000000,,0x0E,0x0F
4.187733800000000,,0x30,0x20
4.190708000000000,,0x16,0x04
4.193682000000000,,0x80,0x00
4.196656200000000,,0xFF,0x9A
4.233019800000000,,0xB0,0x0B
4.235317400000000,,0x00,0x07
4.238291400000000,,0x20,0x00
4.241265400000000,,0x8E,0x00
4.244239400000000,,0x0E,0x0F
4.247213400000000,,0x30,0x20
4.250187400000000,,0x16,0x04
4.253161400000000,,0x80,0x00
4.256135400000000,,0x87,0x9A
4.292228800000000,,0xB0,0x0B
4.294796000000000,,0x00,0x07
4.297769800000000,,0x20,0x00
4.300743600000000,,0x06,0x00
4.303717400000000,,0x0E,0x0F
4.306691200000000,,0x30,0x20
4.309665200000000,,0x16,0x04
4.312639200000000,,0x80,0x00
4.315613000000000,,0xFF,0x9A
4.352004800000000,,0xB0,0x0B
4.354273400000000,,0x00,0x07
4.357247400000000,,0x20,0x00
4.360221400000000,,0x8E,0x00
4.363195200000000,,0x0E,0x0F
4.366169000000000,,0x30,0x20
4.369142800000000,,0x16,0x04
4.372116800000000,,0x80,0x00
4.375090600000000,,0x87,0x9A
4.411197000000000,,0xB0,0x0B
4.413750600000000,,0x00,0x07
4.416724600000000,,0x20,0x00
4.419698400000000,,0x06,0x00
4.422672400000000,,0x0E,0x0F
4.425646200000000,,0x30,0x20
4.428620000000000,,0x16,0x04
4.431593800000000,,0x80,0x00
4.434567600000000,,0xFF,0x9A
4.470972800000000,,0xB0,0x0B
4.473227600000000,,0x00,0x07
4.476201400000000,,0x20,0x00
4.479175400000000,,0x8E,0x00
4.482149200000000,,0x0E,0x0F
4.485123000000000,,0x30,0x20
4.488096800000000,,0x16,0x04
4.491070600000000,,0x80,0x00
4.494044400000000,,0x87,0x9A
4.530165400000000,,0xB0,0x0B
4.532705600000000,,0x00,0x07
4.535679800000000,,0x20,0x00
4.538653800000000,,0x06,0x00
4.541627800000000,,0x0E,0x0F
4.544601800000000,,0x30,0x20
4.547575600000000,,0x16,0x04
4.550549800000000,,0x80,0x00
4.553523800000000,,0xFF,0x9A
4.589946400000000,,0xB0,0x0B
4.592185800000000,,0x00,0x07
4.595159800000000,,0x20,0x00
4.598134000000000,,0x8E,0x00
4.601108200000000,,0x0E,0x0F
4.604082200000000,,0x30,0x20
4.607056200000000,,0x16,0x04
4.610030400000000,,0x80,0x00
4.613004600000000,,0x87,0x9A
4.649159600000000,,0xB0,0x0B
4.651667600000000,,0x00,0x07
4.654641400000000,,0x20,0x00
4.657615400000000,,0x06,0x00
4.660589400000000,,0x0E,0x0F
4.663563400000000,,0x30,0x20
4.666537400000000,,0x16,0x04
4.669511600000000,,0x80,0x00
4.672485400000000,,0xFF,0x9A
4.708923600000000,,0xB0,0x0B
4.711146400000000,,0x00,0x07
4.714120200000000,,0x20,0x00
4.717094000000000,,0x8E,0x00
4.720068000000000,,0x0E,0x0F
4.723041800000000,,0x30,0x20
4.726015800000000,,0x16,0x04
4.728989800000000,,0x80,0x00
4.731963800000000,,0x87,0x9A
4.768135600000000,,0xB0,0x0B
4.770624400000000,,0x00,0x07
4.773598400000000,,0x20,0x00
4.776572200000000,,0x06,0x00
4.779546000000000,,0x0E,0x0F
4.782519800000000,,0x30,0x20
4.785493600000000,,0x16,0x04
4.788467600000000,,0x80,0x00
4.791441400000000,,0xFF,0x9A
4.827896000000000,,0xB0,0x0B
4.830100800000000,,0x00,0x07
4.833074800000000,,0x20,0x00
4.836048600000000,,0x8E,0x00
4.839022400000000,,0x0E,0x0F
4.841996200000000,,0x30,0x20
4.844970000000000,,0x16,0x04
4.847944000000000,,0x80,0x00
4.850917600000000,,0x87,0x9A
4.887414400000000,,0xB0,0x0B
4.889577800000000,,0x00,0x07
4.892551800000000,,0x20,0x00
4.895525800000000,,0x06,0x00
4.898499600000000,,0x0E,0x0F
4.901473400000000,,0x30,0x20
4.904447200000000,,0x17,0x04
4.907421000000000,,0x80,0x00
4.910395000000000,,0x00,0x9A
4.946621600000000,,0xB0,0x0B
4.949054200000000,,0x00,0x07
4.952028000000000,,0x20,0x00
4.955001800000000,,0x8E,0x00
4.957975600000000,,0x0E,0x0F
4.960949600000000,,0x30,0x20
4.963923400000000,,0x17,0x04
4.966897200000000,,0x80,0x00
